text,label
order id 10562 shipping details ship name reggiani caseifici ship address strada provinciale 124 ship city reggio emilia ship region southern europe ship postal code 42100 ship country italy customer details customer id reggc customer name reggiani caseifici employee details employee name nancy davolio shipper details shipper id 1 shipper name speedy express order details order date 2017-06-09 shipped date 2017-06-12 products product geitost quantity 20 unit price 2 5 total 50 0 product tarte au sucre quantity 10 unit price 49 3 total 493 0 total price total price 543 0,shipping_orders
Order ID: 10515 Shipping Details: Ship Name: QUICK-Stop Ship Address: Taucherstra e 10 Ship City: Cunewalde Ship Region: Western Europe Ship Postal Code: 1307 Ship Country: Germany Customer Details: Customer ID: QUICK Customer Name: QUICK-Stop Employee Details: Employee Name: Andrew Fuller Shipper Details: Shipper ID: 1 Shipper Name: Speedy Express Order Details: Order Date: 2017-04-23 Shipped Date: 2017-05-23 Products: Product: Mishi Kobe Niku Quantity: 16 Unit Price: 97.0 Total: 1552.0 Product: Pavlova Quantity: 50 Unit Price: 17.45 Total: 872.5 Product: Schoggi Schokolade Quantity: 120 Unit Price: 43.9 Total: 5268.0 Product: Geitost Quantity: 16 Unit Price: 2.5 Total: 40.0 Product: Camembert Pierrot Quantity: 84 Unit Price: 34.0 Total: 2856.0 Total Price: Total Price: 10588.5,shipping_orders
Stock Report for 2017-10 Category : Dairy Products id category : 4 Product Units Sold Units in Stock Unit Price Queso Cabrales 15 22 21 Queso Manchego La Pastora 40 86 38 Gorgonzola Telino 70 0 12.5 Mascarpone Fabioli 4 9 32 Raclette Courdavault 110 79 55 Camembert Pierrot 10 19 34 Gudbrandsdalsost 55 26 36 Flotemysost 118 26 21.5,inventory_document
NOTE DE FRAIS Employ : Employee 21 D partement: IT Date: 6/12/2023 Type de d pense: Meals Montant: 395.18 Justificatif: Multiple receipts,expense_report
"order id 10436 shipping details ship name blondel p re et fils ship address 24, place kl ber ship city strasbourg ship region western europe ship postal code 67000 ship country france customer details customer id blonp customer name blondesddsl p re et fils employee details employee name janet leverling shipper details shipper id 2 shipper name united package order details order date 2017-02-05 shipped date 2017-02-11 products product spegesild quantity 5 unit price 9 6 total 48 0 product gnocchi di nonna alice quantity 40 unit price 30 4 total 1216 0 product wimmers gute semmelkn del quantity 30 unit price 26 6 total 798 0 product rh nbr u klosterbier quantity 24 unit price 6 2 total 148 8 total price total price 2210 8",shipping_orders
DEVIS N Devis: QT-1058 Date: 10/1/2023 Client: Client 26 D signation: Service 3 Montant HT: 1271.63 TVA: 254.33 Total TTC: 1525.96 Validit : 66 jours,quote
"SOUP & PORRIDGE LOT S10NB & S12NB, RESTORAN JEJANTAS SG. BULOH, ARAH UTARA, PLUS BERHAD. TEL / FAX : 03- 6151 9014 GST NO. 000613912576 TAX INVOICE TABLE - INV NO. : 502192 PAX(S) : DATE : 05-06-2018 07:24:41 CASHIER : JAMAL QTY U.PRICE TOTAL TAX MEE GRG BERLAUK TEH O AIS TEH TARIK TEH O AIS MIHUN GRG BERLAUK MIHUN GORENG 1 X 1 X 1 X 1 X 1 X 1 X 7.00 1.60 1.50 1.60 5.00 4.00 7.00 1.60 1.50 1.60 5.00 4.00 SR SR SR SR SR SR TOTAL QTY : TOTAL (EXCLUDING GST) : TOTAL (INCLUSIVE OF GST) : 20.70 20.70 TOTAL : 20.70 CASH : CHANGE : 21.00 0.30 GST SUMMARY SR (@ 0%) AMOUNT(RM) 20.70 TAX(RM) 0.00 TERIMA KASIH SILA DATANG LAGI",receipt
"Invoice Order ID: 10629 Customer ID: GODOS Order Date: 2017-08-12 Customer Details: Contact Name: Jos Pedro Freyre Address: C/ Romero, 33 City: Sevilla Postal Code: 41101 Country: Spain Phone: (95) 555 82 82 Fax: None Product Details: Product ID Product Name Quantity Unit Price 29 Th ringer Rostbratwurst 20 123.79 64 Wimmers gute Semmelkn del 9 33.25 TotalPrice 2775.05 Page 1",invoice
BANK STATEMENT Account #: ACC-18917 Account holder: Name 86 Period: 01/3/2023 - 26/1/2023 Opening balance: $9388.37 Total debits: $1781.94 Total credits: $437.69 Closing balance: $8044.12,bank_statement
QUOTATION Quote #: QT-9512 Date: 5/4/2023 Customer: Client 44 Description: Service 37 Subtotal: $2477.66 Tax: $495.53 Total: $2973.19 Valid until: 80 days,quote
BANK STATEMENT Account #: ACC-17692 Account holder: Name 87 Period: 01/3/2023 - 25/4/2023 Opening balance: $1132.55 Total debits: $363.54 Total credits: $577.11 Closing balance: $1346.12,bank_statement
"Company: FIVE STAR CASH & CARRY Date: 19/01/17 Address: G.23 & G.22, PLAZA SERI SETIA, NO.1 JALAN SS 9/1, 47300 PJ, SELANGOR. Total: RM19.80",receipt
BANK STATEMENT Account #: ACC-26082 Account holder: Name 5 Period: 01/10/2023 - 27/8/2023 Opening balance: $5738.30 Total debits: $980.62 Total credits: $257.43 Closing balance: $5015.11,bank_statement
EXPENSE REPORT Employee: Employee 17 Department: Sales Date: 9/1/2023 Expense type: Other Amount: $362.82 Receipts: Multiple receipts,expense_report
Invoice Order ID: 10425 Customer ID: LAMAI Order Date: 2017-01-24 Customer Details: Contact Name: Annette Roulet Address: 1 rue Alsace-Lorraine City: Toulouse Postal Code: 31000 Country: France Phone: 61.77.61.10 Fax: 61.77.61.11 Product Details: Product ID Product Name Quantity Unit Price 55 P t chinois 10 19.2 76 Lakkalik ri 20 14.4 TotalPrice 480.0 Page 1,invoice
Order ID: 10957 Shipping Details: Ship Name: HILARION-Abastos Ship Address: Carrera 22 con Ave. Carlos Soublette #8-35 Ship City: San Crist bal Ship Region: South America Ship Postal Code: 5022 Ship Country: Venezuela Customer Details: Customer ID: HILAA Customer Name: HILARION-Abastos Employee Details: Employee Name: Laura Callahan Shipper Details: Shipper ID: 3 Shipper Name: Federal Shipping Order Details: Order Date: 2018-03-18 Shipped Date: 2018-03-27 Products: Product: Nord-Ost Matjeshering Quantity: 30 Unit Price: 25.89 Total: 776.7 Product: Steeleye Stout Quantity: 40 Unit Price: 18.0 Total: 720.0 Product: Wimmers gute Semmelkn del Quantity: 8Unit Price: 33.25 Total: 266.0 Total Price: Total Price: 1762.7,delivery_note
DELIVERY NOTE Delivery #: DN-8627 Date: 8/11/2023 Customer: Client 17 Order reference: PO-4469 Items delivered: 10 x Item 49 Carrier: Carrier 10,delivery_note
invoice order id 10268 customer id grosr order date 2016-07-30 customer details contact name manuel pereira address 5 ave. los palos grandes city caracas postal code 1081 country venezuela phone 2 283-2951 fax 2 283-3397 product details product id product name quantity unit price 29 th ringer rostbratwurst 10 99 0 72 mozzarella di giovanni 4 27 8 totalprice 1101 2 page 1,invoice
purchase orders order id order date customer name 10829 2018-01-13 helen bennett products product id product quantity unit price 2 chang 10 19 8 northwoods cranberry sauce 20 40 13 konbu 10 6 60 camembert pierrot 21 34 page 1,purchase_order
Order ID: 10677 Shipping Details: Ship Name: Antonio Moreno Taquer a Ship Address: Mataderos 2312 Ship City: M xico D.F. Ship Region: Central America Ship Postal Code: 5023 Ship Country: Mexico Customer Details: Customer ID: ANTON Customer Name: Antonio Moreno Taquer a Employee Details: Employee Name: Nancy Davolio Shipper Details: Shipper ID: 3 Shipper Name: Federal Shipping Order Details: Order Date: 2017-09-22 Shipped Date: 2017-09-26 Products: Product: Gumb r Gummib rchen Quantity: 30 Unit Price: 31.23 Total: 936.9 Product: Geitost Quantity: 8 Unit Price: 2.5 Total: 20.0 Total Price:Total Price: 956.9,delivery_note
"Company: POPULAR BOOK CO. (M) SDN BHD Date: 05/03/18 Address: NO 8, JALAN 7/118B, DESA TUN RAZAK 56000 KUALA LUMPUR, MALAYSIA Total: RM30.50",receipt
QUOTATION Quote #: QT-2681 Date: 4/7/2023 Customer: Client 63 Description: Service 49 Subtotal: $4546.78 Tax: $909.36 Total: $5456.14 Valid until: 45 days,quote
Order ID: 10722 Shipping Details: Ship Name: Save-a-lot Markets Ship Address: 187 Suffolk Ln. Ship City: Boise Ship Region: North America Ship Postal Code: 83720 Ship Country: USA Customer Details: Customer ID: SAVEA Customer Name: Save-a-lot Markets Employee Details: Employee Name: Laura Callahan Shipper Details: Shipper ID: 1 Shipper Name: Speedy Express Order Details: Order Date: 2017-10-29 Shipped Date: 2017-11-04 Products: Product: Chang Quantity: 3 Unit Price: 19.0 Total: 57.0 Product: Gorgonzola Telino Quantity: 50 Unit Price: 12.5 Total: 625.0 Product: Scottish Longbreads Quantity: 45 Unit Price: 12.5 Total: 562.5 Product: Rh nbr u Klosterbier Quantity: 42 Unit Price: 7.75 Total: 325.5 Total Price: Total Price: 1570.0,shipping_orders
"HON HWA HARDWARE TRADING COMPANY REG. NO. : 001055194X NO 37, JALAN MANIS 7, TAMAN SEGAR, 56100 CHERAS, KUALA LUMPUR. +603-9130 2672 GST REG : 001125220352 TAX INVOICE CB#: 66549 05/01/2017 4:47:51 PM M# : C2 - 0 CASHIER : CASH1 - QTY PRICE TOTAL(RM) 5 PVC WALLPLUG 1.00 5.00 SR (50PCS) TYPE: TOTAL 5.00 DISCOUNT: 0.00 ROUNDING ADJ 0.00 TOTAL INCLUSIVE GST: 5.00 CASH 5.00 GST SUMMARY CODE NET AMT GST TOTAL(RM) SR SR 4.72 0.28 5.00 TOTAL 4.72 0.28 5.00 THANK YOU ! & PLEASE COME AGAIN !! GOODS SOLD ARE NOT FOR REFUND OR EXCHANGE !!",receipt
Purchase Orders Order ID Order Date Customer Name 10962 2018-03-19 Horst Kloss Products Product ID: Product: Quantity: Unit Price: 7 Uncle Bob's Organic Dried Pears 45 30 13 Konbu 77 6 53 Perth Pasties 20 32.8 69 Gudbrandsdalsost 9 36 76 Lakkalik ri 44 18 Page 1,purchase_order
Purchase Orders Order ID Order Date Customer Name 10548 2017-05-26 Karin Josephs Products Product ID: Product: Quantity: Unit Price: 34 Sasquatch Ale 10 14 41 Jack's New England Clam Chowder 14 9.65 Page 1,purchase_order
RELEV BANCAIRE Compte N : ACC-27438 Titulaire: Name 65 P riode: 01/11/2023 - 26/8/2023 Solde initial: 7791.46 Total d bits: 1104.86 Total cr dits: 2795.05 Solde final: 9481.65,bank_statement
purchase orders order id order date customer name 10888 2018-02-16 jos pedro freyre products product id product quantity unit price 2 chang 20 19 68 scottish longbreads 18 12 5 page 1,purchase_order
invoice order id 10750 customer id warth order date 2017-11-21 customer details contact name pirkko koskitalo address torikatu 38 city oulu postal code 90110 country finland phone 981-443655 fax 981-443655 product details product id product name quantity unit price 14 tofu 5 23 25 45 rogede sild 40 9 5 59 raclette courdavault 25 55 0 totalprice 1871 25 page 1,invoice
Purchase Orders Order ID Order Date Customer Name 10741 2017-11-14 Thomas Hardy Products Product ID: Product: Quantity: Unit Price: 2 Chang 15 19 Page 1,purchase_order
"Company: FUYI MINI MARKET Date: 25/01/2018 Address: NO 43-45-47G, TAMAN SEJATI, IJOK, 45600 BESTARI JAYA, KUALA SELANGOR. Total: RM9.00",receipt
DEVIS N Devis: QT-1240 Date: 22/2/2023 Client: Client 25 D signation: Service 16 Montant HT: 3257.60 TVA: 651.52 Total TTC: 3909.12 Validit : 84 jours,quote
Purchase Orders Order ID Order Date Customer Name 10391 2016-12-23 Sven Ottlieb Products Product ID: Product: Quantity: Unit Price: 13 Konbu 18 4.8 Page 1,purchase_order
order id 10703 shipping details ship name folk och f hb ship address kergatan 24 ship city br cke ship region northern europe ship postal code s-844 67 ship country sweden customer details customer id folko customer name folk och f hb employee details employee name michael suyama shipper details shipper id 2 shipper name united package order details order date 2017-10-14 shipped date 2017-10-20 products product chang quantity 5 unit price 19 0 total 95 0 product raclette courdavault quantity 35 unit price 55 0 total 1925 0 product r d kaviar quantity 35 unit price 15 0 total 525 0 total price total price 2545 0,shipping_orders
"Company: 99 SPEED MART S/B Date: 17-02-18 Address: LOT P. T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR 1362-JLN Total: RM108.50",receipt
GUARDIAN HEALTH AND BEAUTY SDN BHD BANDAR BARU RAWANG NO 15 JALAN BANDAR RAWANG 10 BANDAR BARU RAWANG TEL:03-60932032 COMPANY REG #1101083-1 GST REG #000899874816 RM 121062680 100 PLUS 500ML 2.28 S SUBTOTAL 2.28 TOTAL (GST INCL) 2.28 CASH 3.00 ROUNDING 0.02 CHANGE DUE 0.70 GST 6% 2.15 0.13 THANK YOU FOR SHOPPING AT GUARDIAN ALL AMOUNTS ARE IN RM GOODS SOLD ARE NON- . DISPENSED MEDICINES SOLD ARE NOT . ALL EXCHANGES AND RETURNS INCLUDING GUARDIAN BRAND PRODUCTS MUST BE MADE WITHIN 7DAYS WITH ORIGINAL RECEIPTS AND PRODUCT IN ORIGINAL CONDITION. ST:8282 CTR2 ID:2055 TAXINV:21777 17:45 RATE GST EXCL GST AMT 18/05/18,receipt
"Company: 99 SPEED MART S/B Date: 13-01-16 Address: LOT P.T. 33198, BATU 4 JALAN KAPAR, MUKIM KAPAR 42100 KLANG, SELANGOR 1605-TMN SRI BINTANG Total: RM71.60",receipt
Order ID: 10499 Shipping Details: Ship Name: LILA-Supermercado Ship Address: Carrera 52 con Ave. Bol var #65-98 Llano Largo Ship City: Barquisimeto Ship Region: South America Ship Postal Code: 3508 Ship Country: Venezuela Customer Details: Customer ID: LILAS Customer Name: LILA-Supermercado Employee Details: Employee Name: Margaret Peacock Shipper Details: Shipper ID: 2 Shipper Name: United Package Order Details: Order Date: 2017-04-08 Shipped Date: 2017-04-16 Products: Product: R ssle Sauerkraut Quantity: 20 Unit Price: 45.6 Total: 912.0 Product: Maxilaku Quantity: 25 Unit Price: 20.0 Total: 500.0 Total Price: Total Price: 1412.0,shipping_orders
DEVIS N Devis: QT-5624 Date: 19/8/2023 Client: Client 45 D signation: Service 49 Montant HT: 1720.94 TVA: 344.19 Total TTC: 2065.13 Validit : 74 jours,quote
Purchase Orders Order ID Order Date Customer Name 10527 2017-05-05 Horst Kloss Products Product ID: Product: Quantity: Unit Price: 4 Chef Anton's Cajun Seasoning 50 22 36 Inlagd Sill 30 19 Page 1,purchase_order
DEVIS N Devis: QT-8199 Date: 15/7/2023 Client: Client 90 D signation: Service 26 Montant HT: 4380.21 TVA: 876.04 Total TTC: 5256.25 Validit : 28 jours,quote
"AIK HUAT HARDWARE (SETIA ALAM) SDN BHD 822737-X NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM, TEL: 012 - 6651783 FAX: 03 - 33623608 GST NO: 000394528768 TAX INVOICE CASH RECEIPT #: CSP0393921 DATE: 15/06/2017 BIG STRETCH FILM ??? : AH002 TIME: 15:28:00 ITEM QTY U/P (RM) AMOUNT (RM) 2000160000024 15.00 15.00 S 20"" 1.6KG X 500MM TAL QUANTITY SUB-TOTAL (GST) 15.00 DISC 0.00 ROUNDING 0.00 TOTAL 15.00 CASH 15.00 CHANGE 0.00 *GST @ 6% INCLUDED IN TOTAL GST SUMMARY CODE AMOUNT TAX/AMT SR 14.15 0.85 TAX TOTAL: 0.85 GOODS SOLD ARE NOT , THANK YOU FOR CHOOSING US. PROVIDE ORIGINAL BILL FOR GOODS EXCHANGE WITHIN 1 WEEK FROM GOODS MUST BE IN ORIGINAL STATE TO BE ENTITLED FOR EXCHANGE.",receipt
stock report for 2018-05 category dairy products id category 4 product units sold units in stock unit price queso cabrales 10 22 21 queso manchego la pastora 2 86 38 gorgonzola telino 20 0 12 5 mascarpone fabioli 1 9 32 camembert pierrot 2 19 34,report
"Company: IKANO HANDEL SDN BHD Date: 09/06/18 Address: NO. 33, JALAN HARMONIUM TAMAN DESA TEBRAU 81100 JOHOR BAHRU Total: RM46.20",receipt
PURCHASE ORDER PO Number: PO-1212 Date: 19/10/2023 Vendor: Supplier 65 Items: 20 x Item 43 Total: $9143.72 Delivery terms: 30 days,purchase_order
PURCHASE ORDER Order #: PO-4637 Date: 02/02/2025 Vendor: Customer: Total Energies 3 x Serveur HP ProLiant - Unit price: $340.81 - Total: $1022.43 4 x Water Dispenser - Unit price: $273.64 - Total: $1094.56 6 x - Unit price: $396.12 - Total: $2376.72 6 x Office Chair - Unit price: $425.24 - Total: $2551.44 5 x Whiteboard - Unit price: $226.03 - Total: $1130.15 4 x - Unit price: $415.26 - Total: $1661.04 Subtotal: $9836.34 Total: $10328.16,purchase_order
"Company: UNIHAKKA SDN BHD Date: 22 MAY 2018 Address: 12, JALAN TAMPOI 7/4,KAWASAN TAMPOI,81200 JOHOR BAHRU,JOHOR Total: RM$11.40",receipt
PAYSLIP Employer: Company 22 Employee: Employee 62 Period: August 2023 Gross salary: $3448.54 Deductions: $1304.87 Net pay: $2143.67 Payment date: 29/8/2023,payslip
Order ID: 11067 Shipping Details: Ship Name: Drachenblut Delikatessen Ship Address: Walserweg 21 Ship City: Aachen Ship Region: Western Europe Ship Postal Code: 52066 Ship Country: Germany Customer Details: Customer ID: DRACD Customer Name: Drachenblut Delikatessen Employee Details: Employee Name: Nancy Davolio Shipper Details: Shipper ID: 2 Shipper Name: United Package Order Details: Order Date: 2018-05-04 Shipped Date: 2018-05-06 Products: Product: Jack's New England Clam Chowder Quantity: 9 Unit Price: 9.65 Total: 86.85000000000001 Total Price: Total Price: 86.85000000000001,delivery_note
Purchase Orders Order ID Order Date Customer Name 10756 2017-11-27 Art Braunschweiger Products Product ID: Product: Quantity: Unit Price: 18 Carnarvon Tigers 21 62.5 36 Inlagd Sill 20 19 68 Scottish Longbreads 6 12.5 69 Gudbrandsdalsost 20 36 Page 1,purchase_order
Order ID: 10781 Shipping Details: Ship Name: Wartian Herkku Ship Address: Torikatu 38 Ship City: Oulu Ship Region: Scandinavia Ship Postal Code: 90110 Ship Country: Finland Customer Details: Customer ID: WARTH Customer Name: Wartian Herkku Employee Details: Employee Name: Andrew Fuller Shipper Details: Shipper ID: 3 Shipper Name: Federal Shipping Order Details: Order Date: 2017-12-17 Shipped Date: 2017-12-19 Products: Product: Tourti re Quantity: 3 Unit Price: 7.45 Total: 22.35 Product: Gnocchi di nonna Alice Quantity: 20 Unit Price: 38.0 Total: 760.0 Product: Longlife Tofu Quantity: 35Unit Price: 10.0 Total: 350.0 Total Price: Total Price: 1132.35,delivery_note
"order id 10972 shipping details ship name la corne d-abondance ship address 67, avenue de l-europe ship city versailles ship region western europe ship postal code 78000 ship country france customer details customer id lacor customer name la corne d abondance employee details employee name margaret peacock shipper details shipper id 2 shipper name united package order details order date 2018-03-24 shipped date 2018-03-26 products product alice mutton quantity 6 unit price 39 0 total 234 0 product geitost quantity 7 unit price 2 5 total 17 5 total price total price 251 5",shipping_orders
QUOTATION Quote #: QT-5552 Date: 28/1/2023 Customer: Client 19 Description: Service 44 Subtotal: $1156.92 Tax: $231.38 Total: $1388.30 Valid until: 80 days,quote
"Order ID: 10961 Shipping Details: Ship Name: Queen Cozinha Ship Address: Alameda dos Can rios, 891 Ship City: Sao Paulo Ship Region: South America Ship Postal Code: 05487-020 Ship Country: Brazil Customer Details: Customer ID: QUEEN Customer Name: Queen Cozinha Employee Details: Employee Name: Laura Callahan Shipper Details: Shipper ID: 1 Shipper Name: Speedy Express Order Details: Order Date: 2018-03-19 Shipped Date: 2018-03-30 Products: Product: Filo Mix Quantity: 6 Unit Price: 7.0 Total: 42.0 Product: Lakkalik ri Quantity: 60 Unit Price: 18.0 Total: 1080.0 Total Price: Total Price: 1122.0",shipping_orders
Invoice Order ID: 10399 Customer ID: VAFFE Order Date: 2016-12-31 Customer Details: Contact Name: Palle Ibsen Address: Smagsloget 45 City: rhus Postal Code: 8200 Country: Denmark Phone: 86 21 32 43 Fax: 86 22 33 44 Product Details: Product ID Product Name Quantity Unit Price 68 Scottish Longbreads 60 10.0 71 Flotemysost 30 17.2 76 Lakkalik ri 35 14.4 77 Original Frankfurter gr ne So e 14 10.4 TotalPrice 1765.6 Page 1,invoice
order id 10748 shipping details ship name save-a-lot markets ship address 187 suffolk ln. ship city boise ship region north america ship postal code 83720 ship country usa customer details customer id savea customer name save-a-lot markets employee details employee name janet leverling shipper details shipper id 1 shipper name speedy express order details order date 2017-11-20 shipped date 2017-11-28 products product tunnbr d quantity 44 unit price 9 0 total 396 0 product boston crab meat quantity 40 unit price 18 4 total 736 0 product gnocchi di nonna alice quantity 28 unit price 38 0 total 1064 0 total price total price 2196 0,shipping_orders
Order ID: 10322 Shipping Details: Ship Name: Pericles Comidas cl sicas Ship Address: Calle Dr. Jorge Cash 321 Ship City: M xico D.F. Ship Region: Central America Ship Postal Code: 5033 Ship Country: Mexico Customer Details: Customer ID: PERIC Customer Name: Pericles Comidas cl sicas Employee Details: Employee Name: Robert King Shipper Details: Shipper ID: 3 Shipper Name: Federal Shipping Order Details: Order Date: 2016-10-04 Shipped Date: 2016-10-23 Products: Product: Filo Mix Quantity: 20 Unit Price: 5.6 Total: 112.0 Total Price: Total Price: 112.0,shipping_orders
Stock Report for 2017-07 Category : Dairy Products id category : 4 Product Units Sold Units in Stock Unit Price Queso Cabrales 14 22 21 Geitost 14 112 2.5 Raclette Courdavault 85 79 55 Camembert Pierrot 125 19 34 Gudbrandsdalsost 85 26 36 Flotemysost 39 26 21.5 Mozzarella di Giovanni 12 14 34.8,inventory_document
"GARDENIA BAKERIES (KL) SDN BHD (139386 X) LOT 3, JALAN PELABUR 23/1, 40300 SHAH ALAM, SELANGOR. TEL: 03- 55423228 GST ID: 000381399040 TAX INVOICE / NOTE CASH INV NO.: 7905F713 VE0514 DATE: 05/09/2017 MAKASSAR FRESH MARKET SDN BHD GROUND FLOOR, NO. 4 & 6, JALAN SS 15/4B, 47500 SUBANG JAYA, SELANGOR VE05: RIDZUAN (11900) DD: 05/09/2017 11:08 U.P AMT(RM) O.C. WHITE 2.13 14.91 WHOLEHEAL 2.78 2.78 O.C JUMBO 2.97 5.94 TOTAL 0% SUPPLIES: 23.63 CR-VANILLA 0.72 20 20 14.40 CR-CORN 0.72 20 20 14.40 TOTAL 6% SUPPLIES (EXCL. GST): 28.80 GST: 1.72 TOTAL 6% SUPPLIES (INC. GST): 30.52 TOTAL 0% SUPPLIES: 23.63 TOTAL PAYABLE: 54.15 E.&.0.E. RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION. THE RECIPIENT OF GARDENIA'S PRODUCTS IS REQUIRED TO MAKE NECESSARY TO ITS INPUT TAX CLAIMS, ON THE BASIC OF THE SHOWN IN THIS TAX INVOICE / NOTE CUSTOMER'S COPY FAX:03- 55423213 ISS EXC SALE",receipt
PAYSLIP Employer: Company 21 Employee: Employee 6 Period: January 2023 Gross salary: $4037.57 Deductions: $1022.31 Net pay: $3015.26 Payment date: 29/4/2023,payslip
order id 10454 shipping details ship name la maison d-asie ship address 1 rue alsace-lorraine ship city toulouse ship region western europe ship postal code 31000 ship country france customer details customer id lamai customer name la maison d asie employee details employee name margaret peacock shipper details shipper id 3 shipper name federal shipping order details order date 2017-02-21 shipped date 2017-02-25 products product pavlova quantity 20 unit price 13 9 total 278 0 product geitost quantity 20 unit price 2 0 total 40 0 product spegesild quantity 10 unit price 9 6 total 96 0 total price total price 414 0,shipping_orders
Stock Report for 2018-02 Category : Condiments id category : 2 Product Units Sold Units in Stock Unit Price Chef Anton's Cajun Seasoning 30 53 22 Grandma's Boysenberry Spread 50 120 25 Northwoods Cranberry Sauce 30 6 40 Sirop d' rable 50 113 28.5 Louisiana Fiery Hot Pepper Sauce 64 76 21.05 Original Frankfurter gr ne So e 65 32 13,inventory_document
BULLETIN DE PAIE Employeur: Company 25 Employ : Employee 16 P riode: September 2023 Salaire brut: 2123.08 Cotisations: 482.74 Net payer: 1640.34 Date de paiement: 28/1/2023,payslip
"BON DE COMMANDE N BC: PO-5329 Date: 13/03/2025 Fournisseur: Carrefour 123 Main St, New York, NY 10001, USA Client: Office Pro 56 Rue de Lyon, 69001 Lyon, France Articles: 3 x Office Chair - Prix unitaire: 370.06 - Total: 1110.18 1 x Serveur HP ProLiant - Prix unitaire: 238.23 - Total: 238.23 Sous-total: 1348.41 TVA (5%): 67.42 Total: 1415.83 D lai de livraison: 16 jours Mode de paiement: Virement bancaire",purchase_order
order id 10286 shipping details ship name quick-stop ship address taucherstra e 10 ship city cunewalde ship region western europe ship postal code 1307 ship country germany customer details customer id quick customer name quick-stop employee details employee name laura callahan shipper details shipper id 3 shipper name federal shipping order details order date 2016-08-21 shipped date 2016-08-30 products product steeleye stout quantity 100 unit price 14 4 total 1440 0 product tarte au sucre quantity 40 unit price 39 4 total 1576 0 total price total price 3016 0,shipping_orders
invoice order id 10537 customer id ricsu order date 2017-05-14 customer details contact name michael holz address grenzacherweg 237 city gen ve postal code 1203 country switzerland phone 0897-034214 fax none product details product id product name quantity unit price 31 gorgonzola telino 30 12 5 51 manjimup dried apples 6 53 0 58 escargots de bourgogne 20 13 25 72 mozzarella di giovanni 21 34 8 73 r d kaviar 9 15 0 totalprice 1823 8 page 1,invoice
PAYSLIP Employer: Company 12 Employee: Employee 16 Period: August 2023 Gross salary: $4184.67 Deductions: $1584.24 Net pay: $2600.43 Payment date: 28/2/2023,payslip
