text,label
"NOTE DE FRAIS
Employé: Marie Dubois
Département: Ventes
Date: 15/07/2023
Type de dépense: Déplacement client
Montant: 185.50€
Justificatif: Ticket de train + Taxi
Approuvé par: _________",expense_report
"EXPENSE REPORT
Employee: Sarah Williams
Department: Marketing
Date: July 10, 2023
Expense type: Client meeting
Amount: $210.75
Receipts: Airline ticket + Meal
Approved by: _________",expense_report
"BULLETIN DE PAIE
Employeur: Global Enterprises
Employé: Pierre Durand
Période: Juin 2023
Salaire brut: 3,500.00€
Cotisations: 1,050.00€
Net à payer: 2,450.00€
Date de paiement: 30/06/2023",payslip
"PAYSLIP
Employer: Tech Innovations Inc.
Employee: James Brown
Period: June 2023
Gross salary: $4,200.00
Deductions: $1,260.00
Net pay: $2,940.00
Payment date: June 30, 2023",payslip
"PURCHASE RECEIPT
Store: Strategic Solutions Store
Date: 1/3/2021
Product(s): 3 x Item C
Amount Paid: $6783.60
Payment Method: Check",receipt
"BILLING INVOICE
Invoice #: INV-3052
Issue Date: 1/10/2020
Payment Due: 1/25/2022
Customer ID: Michael Williams
Total Amount: $9399.29",invoice
"SERVICES CONTRACT
This Contract dated 10/4/2022 is between John Williams ('Provider') and Advanced Systems ('Client')
Term of Service: 9 months
Scope of Work: Provide design services",contract
"CONSULTING AGREEMENT
This Consulting Agreement effective 11/18/2022 is between Lisa Johnson and Strategic Solutions
Services: Provide consulting services
Compensation: $4944.54",contract
"SALES RECEIPT
Receipt #: TXN-2245
Sale Date: 3/20/2020
Description: 3 x Product A
Subtotal: $792.32
Tax: $77.91
Total: $3569.73",receipt
"RECEIPT
Transaction #: TXN-9673
Date: 3/5/2022
Items: 2 x Service B
Total: $8204.49
Thank you for your purchase!",receipt
"CONTRACT AGREEMENT
Between Jane Williams and Innovative Systems
Effective Date: 9/22/2020
Term: 5 months
This agreement is made on 9/22/2020 between Jane Williams and Innovative Systems...",contract
"CONSULTING AGREEMENT
This Consulting Agreement effective 10/25/2021 is between David Miller and Innovative Enterprises
Services: Provide design services
Compensation: $3880.66",contract
"PURCHASE RECEIPT
Store: Global Solutions Store
Date: 4/7/2022
Product(s): 3 x Product A
Amount Paid: $3295.13
Payment Method: Bank Transfer",receipt
"Invoice
Invoice Number: INV-8953
Invoice Date: 8/2/2022
Customer: David Miller
Total: $4666.72",invoice
"SALES RECEIPT
Receipt #: TXN-6405
Sale Date: 8/5/2020
Description: 5 x Subscription D
Subtotal: $940.13
Tax: $90.68
Total: $8652.21",receipt
"SERVICES CONTRACT
This Contract dated 9/26/2022 is between Michael Williams ('Provider') and Advanced Systems ('Client')
Term of Service: 10 months
Scope of Work: Provide consulting services",contract
"PURCHASE RECEIPT
Store: Trusted Associates Store
Date: 5/13/2021
Product(s): 4 x Subscription D
Amount Paid: $187.39
Payment Method: Bank Transfer",receipt
"INVOICE #: INV-8987
Date: 9/10/2020
Due Date: 11/25/2023
Bill To: Emily Garcia
Amount Due: $6864.39",invoice
"SALES RECEIPT
Receipt #: TXN-6537
Sale Date: 6/8/2023
Description: 4 x Item C
Subtotal: $915.14
Tax: $25.31
Total: $6368.11",receipt
"BILLING INVOICE
Invoice #: INV-8988
Issue Date: 11/5/2023
Payment Due: 11/3/2023
Customer ID: Michael Davis
Total Amount: $1532.53",invoice
"PURCHASE RECEIPT
Store: Premier Systems Store
Date: 10/19/2020
Product(s): 1 x Product A
Amount Paid: $2033.60
Payment Method: PayPal",receipt
"SERVICES CONTRACT
This Contract dated 11/3/2021 is between John Brown ('Provider') and Premier Associates ('Client')
Term of Service: 1 months
Scope of Work: Provide consulting services",contract
"INVOICE #: INV-2696
Date: 5/19/2022
Due Date: 8/5/2021
Bill To: Michael Williams
Amount Due: $5862.16",invoice
"RECEIPT
Transaction #: TXN-7569
Date: 5/10/2020
Items: 4 x Subscription D
Total: $6012.65
Thank you for your purchase!",receipt
"CONSULTING AGREEMENT
This Consulting Agreement effective 6/26/2020 is between Sarah Garcia and Elite Industries
Services: Provide marketing services
Compensation: $932.18",contract
"CONSULTING AGREEMENT
This Consulting Agreement effective 11/15/2020 is between Lisa Garcia and Elite Enterprises
Services: Provide design services
Compensation: $7303.99",contract
"Invoice
Invoice Number: INV-3648
Invoice Date: 11/21/2023
Customer: Jane Miller
Total: $2341.45",invoice
"RECEIPT
Transaction #: TXN-8516
Date: 3/13/2022
Items: 1 x Item C
Total: $7165.23
Thank you for your purchase!",receipt
"CONTRACT AGREEMENT
Between Emily Miller and Advanced Systems
Effective Date: 9/8/2023
Term: 7 months
This agreement is made on 9/8/2023 between Emily Miller and Advanced Systems...",contract
"PURCHASE RECEIPT
Store: Premier Enterprises Store
Date: 8/8/2022
Product(s): 5 x Service B
Amount Paid: $4417.35
Payment Method: PayPal",receipt
"CONSULTING AGREEMENT
This Consulting Agreement effective 7/22/2023 is between Lisa Davis and Trusted Consultants
Services: Provide marketing services
Compensation: $447.31",contract
"Invoice
Invoice Number: INV-7978
Invoice Date: 9/9/2021
Customer: David Johnson
Total: $8839.21",invoice
"BON DE LIVRAISON
BL N°: DN-6164
Date: 27/8/2023
Client: Client 82
Commande N°: PO-6884
Articles livrés: 1 x Item 32
Transporteur: Carrier 5",delivery_note
"DELIVERY NOTE
Delivery #: DN-3378
Date: 26/4/2023
Customer: Client 20
Order reference: PO-9595
Items delivered: 20 x Item 31
Carrier: Carrier 6",delivery_note
"BON DE LIVRAISON
BL N°: DN-8565
Date: 23/4/2023
Client: Client 90
Commande N°: PO-7554
Articles livrés: 20 x Item 36
Transporteur: Carrier 1",delivery_note
"DELIVERY NOTE
Delivery #: DN-4405
Date: 21/6/2023
Customer: Client 3
Order reference: PO-1056
Items delivered: 18 x Item 32
Carrier: Carrier 5",delivery_note
"BON DE LIVRAISON
BL N°: DN-4758
Date: 14/4/2023
Client: Client 82
Commande N°: PO-8909
Articles livrés: 1 x Item 6
Transporteur: Carrier 1",delivery_note
"BON DE LIVRAISON
BL N°: DN-6265
Date: 18/4/2023
Client: Client 18
Commande N°: PO-4782
Articles livrés: 4 x Item 39
Transporteur: Carrier 1",delivery_note
"BON DE LIVRAISON
BL N°: DN-9830
Date: 21/8/2023
Client: Client 86
Commande N°: PO-5593
Articles livrés: 18 x Item 41
Transporteur: Carrier 2",delivery_note
"BON DE LIVRAISON
BL N°: DN-6253
Date: 6/10/2023
Client: Client 25
Commande N°: PO-3633
Articles livrés: 14 x Item 13
Transporteur: Carrier 2",delivery_note
"DELIVERY NOTE
Delivery #: DN-4394
Date: 5/10/2023
Customer: Client 91
Order reference: PO-1814
Items delivered: 5 x Item 17
Carrier: Carrier 9",delivery_note
"BON DE LIVRAISON
BL N°: DN-2444
Date: 8/11/2023
Client: Client 3
Commande N°: PO-6567
Articles livrés: 15 x Item 42
Transporteur: Carrier 6",delivery_note
"DELIVERY NOTE
Delivery #: DN-7859
Date: 15/7/2023
Customer: Client 65
Order reference: PO-9629
Items delivered: 9 x Item 14
Carrier: Carrier 7",delivery_note
"BON DE LIVRAISON
BL N°: DN-7860
Date: 20/3/2023
Client: Client 18
Commande N°: PO-3886
Articles livrés: 19 x Item 18
Transporteur: Carrier 2",delivery_note
"DELIVERY NOTE
Delivery #: DN-3592
Date: 12/11/2023
Customer: Client 44
Order reference: PO-2083
Items delivered: 12 x Item 46
Carrier: Carrier 1",delivery_note
"BON DE LIVRAISON
BL N°: DN-8716
Date: 2/2/2023
Client: Client 53
Commande N°: PO-3526
Articles livrés: 3 x Item 9
Transporteur: Carrier 1",delivery_note
"DELIVERY NOTE
Delivery #: DN-6437
Date: 26/7/2023
Customer: Client 75
Order reference: PO-8958
Items delivered: 2 x Item 40
Carrier: Carrier 4",delivery_note
"BON DE LIVRAISON
BL N°: DN-3371
Date: 14/1/2023
Client: Client 37
Commande N°: PO-3568
Articles livrés: 4 x Item 39
Transporteur: Carrier 9",delivery_note
"BON DE LIVRAISON
BL N°: DN-2015
Date: 8/3/2023
Client: Client 82
Commande N°: PO-8845
Articles livrés: 12 x Item 21
Transporteur: Carrier 8",delivery_note
"DELIVERY NOTE
Delivery #: DN-7467
Date: 7/7/2023
Customer: Client 17
Order reference: PO-1957
Items delivered: 13 x Item 33
Carrier: Carrier 4",delivery_note
"BON DE LIVRAISON
BL N°: DN-4171
Date: 19/9/2023
Client: Client 71
Commande N°: PO-5007
Articles livrés: 11 x Item 24
Transporteur: Carrier 3",delivery_note
"DELIVERY NOTE
Delivery #: DN-6320
Date: 21/12/2023
Customer: Client 65
Order reference: PO-4024
Items delivered: 20 x Item 35
Carrier: Carrier 6",delivery_note
"DELIVERY NOTE
Delivery #: DN-6742
Date: 27/6/2023
Customer: Client 90
Order reference: PO-2125
Items delivered: 8 x Item 30
Carrier: Carrier 5",delivery_note
"DELIVERY NOTE
Delivery #: DN-2685
Date: 19/6/2023
Customer: Client 2
Order reference: PO-9908
Items delivered: 18 x Item 20
Carrier: Carrier 5",delivery_note
"BON DE LIVRAISON
BL N°: DN-1883
Date: 20/2/2023
Client: Client 53
Commande N°: PO-8638
Articles livrés: 9 x Item 2
Transporteur: Carrier 7",delivery_note
"DELIVERY NOTE
Delivery #: DN-7023
Date: 22/1/2023
Customer: Client 39
Order reference: PO-2156
Items delivered: 20 x Item 19
Carrier: Carrier 6",delivery_note
"BON DE LIVRAISON
BL N°: DN-6657
Date: 20/9/2023
Client: Client 85
Commande N°: PO-1942
Articles livrés: 17 x Item 16
Transporteur: Carrier 3",delivery_note
"DELIVERY NOTE
Delivery #: DN-3352
Date: 26/5/2023
Customer: Client 21
Order reference: PO-9542
Items delivered: 5 x Item 10
Carrier: Carrier 4",delivery_note
"DELIVERY NOTE
Delivery #: DN-3942
Date: 26/10/2023
Customer: Client 21
Order reference: PO-8147
Items delivered: 11 x Item 2
Carrier: Carrier 6",delivery_note
"DELIVERY NOTE
Delivery #: DN-5412
Date: 3/9/2023
Customer: Client 12
Order reference: PO-7347
Items delivered: 9 x Item 16
Carrier: Carrier 8",delivery_note
"DELIVERY NOTE
Delivery #: DN-8036
Date: 12/11/2023
Customer: Client 74
Order reference: PO-9671
Items delivered: 13 x Item 30
Carrier: Carrier 6",delivery_note
"DELIVERY NOTE
Delivery #: DN-7006
Date: 22/4/2023
Customer: Client 90
Order reference: PO-8650
Items delivered: 13 x Item 28
Carrier: Carrier 6",delivery_note
"BON DE LIVRAISON
BL N°: DN-6681
Date: 20/7/2023
Client: Client 7
Commande N°: PO-7148
Articles livrés: 18 x Item 22
Transporteur: Carrier 4",delivery_note
"DELIVERY NOTE
Delivery #: DN-4057
Date: 26/7/2023
Customer: Client 74
Order reference: PO-8830
Items delivered: 15 x Item 43
Carrier: Carrier 7",delivery_note
"BON DE LIVRAISON
BL N°: DN-2238
Date: 12/2/2023
Client: Client 4
Commande N°: PO-4378
Articles livrés: 17 x Item 28
Transporteur: Carrier 5",delivery_note
"BON DE LIVRAISON
BL N°: DN-1678
Date: 6/2/2023
Client: Client 32
Commande N°: PO-9460
Articles livrés: 14 x Item 26
Transporteur: Carrier 8",delivery_note
"DELIVERY NOTE
Delivery #: DN-7021
Date: 16/2/2023
Customer: Client 53
Order reference: PO-8039
Items delivered: 11 x Item 39
Carrier: Carrier 6",delivery_note
"DELIVERY NOTE
Delivery #: DN-3856
Date: 1/10/2023
Customer: Client 30
Order reference: PO-9983
Items delivered: 19 x Item 6
Carrier: Carrier 7",delivery_note
"BON DE LIVRAISON
BL N°: DN-8605
Date: 15/12/2023
Client: Client 65
Commande N°: PO-4288
Articles livrés: 10 x Item 18
Transporteur: Carrier 3",delivery_note
"DELIVERY NOTE
Delivery #: DN-7865
Date: 18/2/2023
Customer: Client 43
Order reference: PO-2117
Items delivered: 19 x Item 39
Carrier: Carrier 8",delivery_note
"BON DE LIVRAISON
BL N°: DN-5351
Date: 2/7/2023
Client: Client 89
Commande N°: PO-5342
Articles livrés: 12 x Item 18
Transporteur: Carrier 4",delivery_note
"DELIVERY NOTE
Delivery #: DN-5600
Date: 16/12/2023
Customer: Client 90
Order reference: PO-5616
Items delivered: 17 x Item 31
Carrier: Carrier 1",delivery_note
"DELIVERY NOTE
Delivery #: DN-6533
Date: 21/2/2023
Customer: Client 81
Order reference: PO-9775
Items delivered: 5 x Item 16
Carrier: Carrier 3",delivery_note
"BON DE LIVRAISON
BL N°: DN-1540
Date: 8/6/2023
Client: Client 11
Commande N°: PO-1935
Articles livrés: 17 x Item 23
Transporteur: Carrier 8",delivery_note
"DELIVERY NOTE
Delivery #: DN-7034
Date: 18/8/2023
Customer: Client 88
Order reference: PO-8757
Items delivered: 4 x Item 3
Carrier: Carrier 7",delivery_note
"BON DE LIVRAISON
BL N°: DN-6549
Date: 7/9/2023
Client: Client 75
Commande N°: PO-5670
Articles livrés: 16 x Item 50
Transporteur: Carrier 2",delivery_note
"DELIVERY NOTE
Delivery #: DN-5284
Date: 6/5/2023
Customer: Client 69
Order reference: PO-2619
Items delivered: 10 x Item 6
Carrier: Carrier 1",delivery_note
"DELIVERY NOTE
Delivery #: DN-1644
Date: 24/2/2023
Customer: Client 46
Order reference: PO-5983
Items delivered: 16 x Item 27
Carrier: Carrier 8",delivery_note
"DELIVERY NOTE
Delivery #: DN-9739
Date: 8/6/2023
Customer: Client 39
Order reference: PO-1609
Items delivered: 18 x Item 50
Carrier: Carrier 5",delivery_note
"BON DE LIVRAISON
BL N°: DN-1795
Date: 9/4/2023
Client: Client 32
Commande N°: PO-8520
Articles livrés: 20 x Item 23
Transporteur: Carrier 6",delivery_note
"DELIVERY NOTE
Delivery #: DN-8225
Date: 14/9/2023
Customer: Client 93
Order reference: PO-3955
Items delivered: 5 x Item 40
Carrier: Carrier 1",delivery_note
"BON DE LIVRAISON
BL N°: DN-3881
Date: 25/5/2023
Client: Client 2
Commande N°: PO-7610
Articles livrés: 8 x Item 14
Transporteur: Carrier 3",delivery_note
"DELIVERY NOTE
Delivery #: DN-7382
Date: 28/3/2023
Customer: Client 25
Order reference: PO-4013
Items delivered: 19 x Item 49
Carrier: Carrier 4",delivery_note
"DELIVERY NOTE
Delivery #: DN-4254
Date: 23/4/2023
Customer: Client 35
Order reference: PO-9009
Items delivered: 4 x Item 9
Carrier: Carrier 5",delivery_note
"DELIVERY NOTE
Delivery #: DN-1331
Date: 8/6/2023
Customer: Client 53
Order reference: PO-4493
Items delivered: 15 x Item 20
Carrier: Carrier 2",delivery_note
"BON DE LIVRAISON
BL N°: DN-5305
Date: 28/2/2023
Client: Client 39
Commande N°: PO-5564
Articles livrés: 5 x Item 36
Transporteur: Carrier 4",delivery_note
"DELIVERY NOTE
Delivery #: DN-5112
Date: 10/8/2023
Customer: Client 53
Order reference: PO-4948
Items delivered: 10 x Item 4
Carrier: Carrier 1",delivery_note
"DELIVERY NOTE
Delivery #: DN-5880
Date: 22/12/2023
Customer: Client 74
Order reference: PO-5034
Items delivered: 9 x Item 34
Carrier: Carrier 5",delivery_note
"BON DE LIVRAISON
BL N°: DN-9464
Date: 19/6/2023
Client: Client 49
Commande N°: PO-2167
Articles livrés: 13 x Item 11
Transporteur: Carrier 5",delivery_note
"BON DE LIVRAISON
BL N°: DN-4243
Date: 25/12/2023
Client: Client 72
Commande N°: PO-4160
Articles livrés: 6 x Item 13
Transporteur: Carrier 7",delivery_note
"BON DE LIVRAISON
BL N°: DN-9418
Date: 24/2/2023
Client: Client 99
Commande N°: PO-9802
Articles livrés: 15 x Item 28
Transporteur: Carrier 4",delivery_note
"DELIVERY NOTE
Delivery #: DN-7917
Date: 14/9/2023
Customer: Client 54
Order reference: PO-4934
Items delivered: 3 x Item 9
Carrier: Carrier 5",delivery_note
"BON DE LIVRAISON
BL N°: DN-7980
Date: 5/11/2023
Client: Client 73
Commande N°: PO-1376
Articles livrés: 20 x Item 45
Transporteur: Carrier 10",delivery_note
"DELIVERY NOTE
Delivery #: DN-9671
Date: 27/1/2023
Customer: Client 21
Order reference: PO-6341
Items delivered: 6 x Item 37
Carrier: Carrier 6",delivery_note
"BON DE LIVRAISON
BL N°: DN-6578
Date: 24/8/2023
Client: Client 34
Commande N°: PO-5963
Articles livrés: 5 x Item 36
Transporteur: Carrier 4",delivery_note
"DELIVERY NOTE
Delivery #: DN-8444
Date: 25/4/2023
Customer: Client 80
Order reference: PO-5925
Items delivered: 11 x Item 5
Carrier: Carrier 4",delivery_note
"DELIVERY NOTE
Delivery #: DN-6376
Date: 19/5/2023
Customer: Client 50
Order reference: PO-2788
Items delivered: 11 x Item 34
Carrier: Carrier 3",delivery_note
"BON DE LIVRAISON
BL N°: DN-8457
Date: 11/8/2023
Client: Client 69
Commande N°: PO-7780
Articles livrés: 8 x Item 19
Transporteur: Carrier 6",delivery_note
"DELIVERY NOTE
Delivery #: DN-2400
Date: 27/12/2023
Customer: Client 89
Order reference: PO-4194
Items delivered: 1 x Item 34
Carrier: Carrier 10",delivery_note
"BON DE LIVRAISON
BL N°: DN-5520
Date: 11/5/2023
Client: Client 76
Commande N°: PO-2830
Articles livrés: 9 x Item 34
Transporteur: Carrier 1",delivery_note
"BON DE LIVRAISON
BL N°: DN-7664
Date: 12/3/2023
Client: Client 32
Commande N°: PO-1048
Articles livrés: 8 x Item 5
Transporteur: Carrier 1",delivery_note
"DELIVERY NOTE
Delivery #: DN-7141
Date: 22/5/2023
Customer: Client 51
Order reference: PO-4900
Items delivered: 13 x Item 2
Carrier: Carrier 3",delivery_note
"BON DE LIVRAISON
BL N°: DN-7183
Date: 5/9/2023
Client: Client 6
Commande N°: PO-2016
Articles livrés: 1 x Item 23
Transporteur: Carrier 7",delivery_note
"BON DE LIVRAISON
BL N°: DN-9344
Date: 1/1/2023
Client: Client 32
Commande N°: PO-5687
Articles livrés: 15 x Item 32
Transporteur: Carrier 1",delivery_note
"DELIVERY NOTE
Delivery #: DN-5830
Date: 24/10/2023
Customer: Client 13
Order reference: PO-4254
Items delivered: 11 x Item 30
Carrier: Carrier 5",delivery_note
"DELIVERY NOTE
Delivery #: DN-7748
Date: 20/10/2023
Customer: Client 21
Order reference: PO-8069
Items delivered: 4 x Item 31
Carrier: Carrier 1",delivery_note
"DELIVERY NOTE
Delivery #: DN-5756
Date: 27/10/2023
Customer: Client 48
Order reference: PO-5822
Items delivered: 8 x Item 45
Carrier: Carrier 3",delivery_note
"DELIVERY NOTE
Delivery #: DN-8470
Date: 9/8/2023
Customer: Client 90
Order reference: PO-5240
Items delivered: 19 x Item 5
Carrier: Carrier 2",delivery_note
"BON DE LIVRAISON
BL N°: DN-7192
Date: 4/10/2023
Client: Client 12
Commande N°: PO-1448
Articles livrés: 2 x Item 24
Transporteur: Carrier 5",delivery_note
"DELIVERY NOTE
Delivery #: DN-4748
Date: 12/8/2023
Customer: Client 43
Order reference: PO-7003
Items delivered: 8 x Item 9
Carrier: Carrier 3",delivery_note
"DELIVERY NOTE
Delivery #: DN-3321
Date: 11/9/2023
Customer: Client 35
Order reference: PO-4965
Items delivered: 4 x Item 4
Carrier: Carrier 7",delivery_note
"DELIVERY NOTE
Delivery #: DN-8116
Date: 14/1/2023
Customer: Client 14
Order reference: PO-9165
Items delivered: 8 x Item 38
Carrier: Carrier 10",delivery_note
"DELIVERY NOTE
Delivery #: DN-8245
Date: 26/9/2023
Customer: Client 27
Order reference: PO-6260
Items delivered: 20 x Item 47
Carrier: Carrier 8",delivery_note
"BON DE LIVRAISON
BL N°: DN-6577
Date: 8/9/2023
Client: Client 84
Commande N°: PO-6477
Articles livrés: 6 x Item 35
Transporteur: Carrier 3",delivery_note
"DELIVERY NOTE
Delivery #: DN-3265
Date: 23/4/2023
Customer: Client 71
Order reference: PO-7556
Items delivered: 19 x Item 22
Carrier: Carrier 3",delivery_note
"DELIVERY NOTE
Delivery #: DN-3432
Date: 20/7/2023
Customer: Client 39
Order reference: PO-2222
Items delivered: 14 x Item 4
Carrier: Carrier 8",delivery_note
"DELIVERY NOTE
Delivery #: DN-1196
Date: 9/5/2023
Customer: Client 17
Order reference: PO-8158
Items delivered: 15 x Item 23
Carrier: Carrier 8",delivery_note
"BON DE LIVRAISON
BL N°: DN-7888
Date: 23/4/2023
Client: Client 85
Commande N°: PO-8230
Articles livrés: 17 x Item 48
Transporteur: Carrier 2",delivery_note
"DELIVERY NOTE
Delivery #: DN-4919
Date: 16/12/2023
Customer: Client 83
Order reference: PO-1741
Items delivered: 13 x Item 5
Carrier: Carrier 5",delivery_note
"BON DE LIVRAISON
BL N°: DN-7088
Date: 27/1/2023
Client: Client 52
Commande N°: PO-8544
Articles livrés: 16 x Item 14
Transporteur: Carrier 2",delivery_note
"DELIVERY NOTE
Delivery #: DN-6075
Date: 18/6/2023
Customer: Client 74
Order reference: PO-5601
Items delivered: 11 x Item 36
Carrier: Carrier 8",delivery_note
"BON DE LIVRAISON
BL N°: DN-6010
Date: 20/6/2023
Client: Client 28
Commande N°: PO-7867
Articles livrés: 17 x Item 25
Transporteur: Carrier 7",delivery_note
"DELIVERY NOTE
Delivery #: DN-8819
Date: 22/6/2023
Customer: Client 6
Order reference: PO-6981
Items delivered: 8 x Item 47
Carrier: Carrier 4",delivery_note
"DELIVERY NOTE
Delivery #: DN-5631
Date: 12/10/2023
Customer: Client 58
Order reference: PO-2390
Items delivered: 4 x Item 26
Carrier: Carrier 5",delivery_note
"DELIVERY NOTE
Delivery #: DN-6297
Date: 18/2/2023
Customer: Client 93
Order reference: PO-8202
Items delivered: 17 x Item 9
Carrier: Carrier 8",delivery_note
"BON DE LIVRAISON
BL N°: DN-7028
Date: 22/11/2023
Client: Client 64
Commande N°: PO-8940
Articles livrés: 19 x Item 3
Transporteur: Carrier 6",delivery_note
"BON DE LIVRAISON
BL N°: DN-2174
Date: 27/12/2023
Client: Client 76
Commande N°: PO-5583
Articles livrés: 13 x Item 13
Transporteur: Carrier 8",delivery_note
"DELIVERY NOTE
Delivery #: DN-7447
Date: 2/12/2023
Customer: Client 1
Order reference: PO-7485
Items delivered: 19 x Item 41
Carrier: Carrier 9",delivery_note
"BON DE LIVRAISON
BL N°: DN-3760
Date: 16/12/2023
Client: Client 96
Commande N°: PO-9328
Articles livrés: 3 x Item 2
Transporteur: Carrier 5",delivery_note
"BON DE LIVRAISON
BL N°: DN-3663
Date: 19/1/2023
Client: Client 46
Commande N°: PO-1331
Articles livrés: 9 x Item 33
Transporteur: Carrier 7",delivery_note
"DELIVERY NOTE
Delivery #: DN-7246
Date: 8/5/2023
Customer: Client 98
Order reference: PO-9573
Items delivered: 14 x Item 41
Carrier: Carrier 3",delivery_note
"BON DE LIVRAISON
BL N°: DN-2245
Date: 22/1/2023
Client: Client 94
Commande N°: PO-1818
Articles livrés: 10 x Item 28
Transporteur: Carrier 4",delivery_note
"EXPENSE REPORT
Employee: Employee 76
Department: IT
Date: 17/7/2023
Expense type: Meals
Amount: $250.46
Receipts: Receipt scan",expense_report
"EXPENSE REPORT
Employee: Employee 96
Department: Sales
Date: 11/9/2023
Expense type: Accommodation
Amount: $396.57
Receipts: Receipt scan",expense_report
"EXPENSE REPORT
Employee: Employee 74
Department: Finance
Date: 11/6/2023
Expense type: Accommodation
Amount: $357.47
Receipts: Receipt scan",expense_report
"NOTE DE FRAIS
Employé: Employee 22
Département: Finance
Date: 23/5/2023
Type de dépense: Other
Montant: 371.45€
Justificatif: Receipt scan",expense_report
"EXPENSE REPORT
Employee: Employee 71
Department: Marketing
Date: 25/8/2023
Expense type: Travel
Amount: $60.48
Receipts: Receipt scan",expense_report
"NOTE DE FRAIS
Employé: Employee 26
Département: Marketing
Date: 27/12/2023
Type de dépense: Office Supplies
Montant: 77.85€
Justificatif: Receipt scan",expense_report
"EXPENSE REPORT
Employee: Employee 41
Department: Sales
Date: 16/7/2023
Expense type: Office Supplies
Amount: $222.61
Receipts: Receipt scan",expense_report
"NOTE DE FRAIS
Employé: Employee 59
Département: Marketing
Date: 10/8/2023
Type de dépense: Other
Montant: 164.09€
Justificatif: Ticket + Invoice",expense_report
"EXPENSE REPORT
Employee: Employee 59
Department: Finance
Date: 1/8/2023
Expense type: Other
Amount: $238.78
Receipts: Receipt scan",expense_report
"EXPENSE REPORT
Employee: Employee 33
Department: Marketing
Date: 24/11/2023
Expense type: Office Supplies
Amount: $94.93
Receipts: Receipt scan",expense_report
